2025-01-11 10:47:59,009 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 10:47:59,015 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 10:47:59,684 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] has been scrolled. 
2025-01-11 10:47:59,684 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 10:47:59,761 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] . 
2025-01-11 10:49:39,979 INFO  [Log] 
Test Scenario Completed. 
2025-01-11 11:48:22,607 INFO  [Log] Driver initiated. 
2025-01-11 11:48:22,725 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 11:48:23,749 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:48:23,882 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 11:48:23,882 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:48:23,937 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:48:24,012 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:48:25,037 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:48:25,173 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 11:48:25,173 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:48:25,236 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:48:25,306 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:48:26,329 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:48:26,479 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 11:48:26,479 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:48:26,559 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 11:48:26,568 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 11:48:27,227 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] has been scrolled. 
2025-01-11 11:48:27,227 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 11:48:27,308 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] . 
2025-01-11 11:48:28,331 INFO  [BasePage] By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] Element founded. 
2025-01-11 11:48:28,494 INFO  [BasePage] This element By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] has been scrolled. 
2025-01-11 11:48:28,494 INFO  [BasePage] By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] Element founded. 
2025-01-11 11:48:28,598 INFO  [BasePage] Clicked on this element By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] . 
2025-01-11 11:48:28,605 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-h3s6tt r-1777fci r-tsynxw r-13')] Element founded. 
2025-01-11 11:50:39,214 INFO  [Log] Driver initiated. 
2025-01-11 11:50:39,376 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 11:50:40,419 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:50:40,554 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 11:50:40,554 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:50:40,607 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:50:40,683 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:50:41,709 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:50:41,857 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 11:50:41,857 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:50:41,923 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:50:41,993 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:50:43,012 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:50:43,167 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 11:50:43,167 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:50:43,243 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 11:50:43,248 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 11:50:43,869 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] has been scrolled. 
2025-01-11 11:50:43,869 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 11:50:43,967 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] . 
2025-01-11 11:50:44,993 INFO  [BasePage] By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] Element founded. 
2025-01-11 11:50:45,167 INFO  [BasePage] This element By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] has been scrolled. 
2025-01-11 11:50:45,167 INFO  [BasePage] By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] Element founded. 
2025-01-11 11:50:45,283 INFO  [BasePage] Clicked on this element By.xpath: (//div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-17')])[1] . 
2025-01-11 11:50:45,290 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r-1awozwy r-169ebfh r-z2wwpe r-h3s6tt r-1777fci r-tsynxw r-13')] Element founded. 
2025-01-11 11:52:45,786 INFO  [Log] 
Test Scenario Completed. 
2025-01-11 11:53:09,554 INFO  [Log] Driver initiated. 
2025-01-11 11:53:09,763 INFO  [BasePage] https://catchylabs-webclient.testinium.com/ adresine gidiliyor. 
2025-01-11 11:53:10,804 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:53:10,936 INFO  [BasePage] This element By.xpath: //input[@placeholder='Username'] has been scrolled. 
2025-01-11 11:53:10,936 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:53:11,007 INFO  [BasePage] By.xpath: //input[@placeholder='Username'] Element founded. 
2025-01-11 11:53:11,083 INFO  [BasePage] kerem.yakut has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:53:12,101 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:53:12,236 INFO  [BasePage] This element By.xpath: //input[@placeholder='Password'] has been scrolled. 
2025-01-11 11:53:12,236 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:53:12,279 INFO  [BasePage] By.xpath: //input[@placeholder='Password'] Element founded. 
2025-01-11 11:53:12,359 INFO  [BasePage] Sadecesev321 has been written to this element By.xpath: //input[@placeholder='Username'] . 
2025-01-11 11:53:13,381 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:53:13,543 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] has been scrolled. 
2025-01-11 11:53:13,544 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] Element founded. 
2025-01-11 11:53:13,637 INFO  [BasePage] Clicked on this element By.xpath: //div[contains(@class,'css-175oi2r r-1i6')] . 
2025-01-11 11:53:13,643 INFO  [BasePage] By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] Element founded. 
2025-01-11 11:53:14,308 INFO  [BasePage] This element By.xpath: //div[contains(@class,'css-175oi2r r-1i6wzkk r-lrvibr r-1loqt21 r-1otgn73 r')] has been scrolled. 
